0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
0,0,0.0000,0,0.0000,99999.0000,0
2,0,0.1667,0,0.0000,99999.0000,0
2,0,0.3250,0,0.0000,99999.0000,0
2,0,0.4754,0,0.0000,99999.0000,0
2,0,0.6183,0,0.0000,99999.0000,0
3,0,0.8374,0,0.0000,99999.0000,0
3,0,1.0455,0,0.0000,99999.0000,0
3,0,1.2433,0,0.0000,99999.0000,0
3,0,1.4311,0,0.0000,99999.0000,0
3,0,1.6095,0,0.0000,99999.0000,0
3,0,1.7791,0,0.0000,99999.0000,0
3,0,1.9401,0,0.0000,99999.0000,0
3,0,2.0931,0,0.0000,99999.0000,0
3,0,2.2384,0,0.0000,99999.0000,0
4,0,2.4599,0,0.0000,99999.0000,0
4,0,2.6702,0,0.0000,99999.0000,0
4,0,2.8700,0,0.0000,99999.0000,0
4,0,3.0599,0,0.0000,99999.0000,0
4,0,3.2402,0,0.0000,99999.0000,0
4,0,3.4115,0,0.0000,99999.0000,0
4,0,3.5743,0,0.0000,99999.0000,0
4,0,3.7289,0,0.0000,99999.0000,0
4,0,3.8758,0,0.0000,99999.0000,0
4,0,4.0153,0,0.0000,99999.0000,0
5,0,4.2312,0,0.0000,99999.0000,0
5,0,4.4363,0,0.0000,99999.0000,0
5,0,4.6312,0,0.0000,99999.0000,0
5,0,4.8163,0,0.0000,99999.0000,0
5,0,4.9921,0,0.0000,99999.0000,0
5,0,5.1592,0,0.0000,99999.0000,0
5,0,5.3179,0,0.0000,99999.0000,0
5,0,5.4687,0,0.0000,99999.0000,0
5,0,5.6119,0,0.0000,99999.0000,0
6,0,5.8313,0,0.0000,99999.0000,0
6,0,6.0398,0,0.0000,99999.0000,0
6,0,6.2378,0,0.0000,99999.0000,0
6,0,6.4259,0,0.0000,99999.0000,0
